================================List of subscription================================
Subscription ID,Subscription Type,Duration,Start Date,End Date
38274,Daily,55 Day,10/23/1988,12/17/1988
38272,Yearly,25 Year,03/14/1973,03/14/1998
38270,Yearly,41 Year,07/16/1972,07/16/2013
38299,Yearly,19 Year,08/03/1988,08/03/2007
38298,Daily,52 Day,11/03/1988,12/25/1988
38294,Daily,26 Day,05/21/1980,06/16/1980
38293,Monthly,81 Month,01/28/1982,10/28/1988
38291,Daily,24 Day,11/27/1971,12/21/1971
38290,Monthly,61 Month,12/09/1981,01/09/1987
38233,Daily,52 Day,03/27/1973,05/18/1973
38234,Daily,30 Day,02/14/1974,03/16/1974
38230,One_Off,1 Day,01/17/1989,01/17/1989
38231,Yearly,23 Year,03/13/1989,03/13/2012
38237,One_Off,1 Day,01/25/1971,01/25/1971
38239,Yearly,24 Year,06/08/1990,06/08/2014
38238,One_Off,1 Day,04/03/1988,04/03/1988
38246,Daily,14 Day,09/22/1982,10/06/1982
38244,Daily,48 Day,11/07/1979,12/25/1979
38240,One_Off,1 Day,09/17/1988,09/17/1988
38249,Monthly,20 Month,06/16/1971,02/16/1973
38248,Yearly,15 Year,10/27/1988,10/27/2003
38247,Monthly,36 Month,01/24/1990,01/24/1993
38251,Yearly,28 Year,05/02/1982,05/02/2010
38252,Monthly,31 Month,06/04/1981,01/04/1984
38253,Daily,7 Day,10/09/1989,10/16/1989
23010,Monthly,60 Month,09/22/1983,09/22/1988
38255,Yearly,22 Year,01/10/1983,01/10/2005
23015,Daily,34 Day,01/04/1986,02/07/1986
23014,Monthly,23 Month,01/23/1970,12/23/1971
38258,Yearly,22 Year,11/24/1985,11/24/2007
23019,Yearly,21 Year,01/25/1987,01/25/2008
38260,Yearly,6 Year,09/03/1978,09/03/1984
38263,Daily,14 Day,02/27/1972,03/12/1972
38262,One_Off,1 Day,09/20/1971,09/20/1971
38267,One_Off,1 Day,04/04/1974,04/04/1974
38268,Daily,12 Day,08/09/1987,08/21/1987
38266,Yearly,35 Year,03/11/1973,03/11/2008
23002,Daily,34 Day,07/26/1966,08/29/1966
38269,Yearly,23 Year,07/09/1966,07/09/1989
23006,Yearly,25 Year,02/11/1985,02/11/2010
23005,Monthly,49 Month,06/11/1977,07/11/1981
23009,Monthly,12 Month,05/14/1987,05/14/1988
23033,Monthly,49 Month,11/24/1987,12/24/1991
23032,Monthly,61 Month,07/11/1986,08/11/1991
23031,Monthly,88 Month,01/16/1970,05/16/1977
23038,One_Off,1 Day,11/26/1987,11/26/1987
23034,Daily,18 Day,03/12/1968,03/30/1968
38200,Daily,14 Day,11/05/1968,11/19/1968
23022,Monthly,51 Month,10/20/1969,01/20/1974
23028,Yearly,33 Year,04/06/1970,04/06/2003
23029,Yearly,16 Year,07/03/1989,07/03/2005
23023,One_Off,1 Day,07/19/1983,07/19/1983
38206,One_Off,1 Day,01/09/1973,01/09/1973
23024,Monthly,86 Month,09/06/1971,11/06/1978
23025,Daily,36 Day,09/22/1990,10/28/1990
23026,Yearly,9 Year,05/28/1989,05/28/1998
38204,Daily,36 Day,03/04/1966,04/09/1966
23051,Yearly,31 Year,12/27/1973,12/27/2004
23050,Monthly,53 Month,07/09/1983,12/09/1987
23055,Monthly,23 Month,08/11/1988,07/11/1990
38211,Monthly,5 Month,06/04/1973,11/04/1973
38210,Monthly,9 Month,05/10/1975,02/10/1976
23053,Yearly,15 Year,09/27/1988,09/27/2003
38214,Yearly,26 Year,11/22/1975,11/22/2001
23056,Yearly,26 Year,07/26/1987,07/26/2013
23057,Daily,17 Day,01/05/1987,01/22/1987
38218,Monthly,74 Month,11/27/1985,01/27/1992
23042,Monthly,79 Month,08/19/1967,03/19/1974
38224,Monthly,84 Month,06/23/1985,06/23/1992
38222,Daily,23 Day,02/07/1971,03/02/1971
23045,Yearly,17 Year,07/03/1990,07/03/2007
38227,Daily,43 Day,12/11/1974,01/23/1975
23046,One_Off,1 Day,03/11/1975,03/11/1975
38228,Monthly,90 Month,01/25/1986,07/25/1993
23047,Daily,37 Day,02/20/1974,03/29/1974
38226,Daily,55 Day,07/13/1976,09/06/1976
23048,Monthly,79 Month,07/11/1987,02/11/1994
23079,One_Off,1 Day,07/13/1979,07/13/1979
23074,Yearly,11 Year,08/11/1980,08/11/1991
23076,Monthly,87 Month,01/25/1966,04/25/1973
23077,Monthly,78 Month,07/13/1973,01/13/1980
23070,Daily,26 Day,02/20/1985,03/18/1985
23072,Monthly,48 Month,02/06/1971,02/06/1975
23073,Daily,15 Day,07/18/1967,08/02/1967
23069,Monthly,88 Month,03/09/1980,07/09/1987
23068,Yearly,25 Year,05/07/1966,05/07/1991
23065,Daily,54 Day,02/21/1988,04/15/1988
23063,Monthly,48 Month,11/15/1972,11/15/1976
23060,Monthly,52 Month,12/07/1967,04/07/1972
13787,Monthly,53 Month,04/15/1975,09/15/1979
13788,Daily,19 Day,07/11/1966,07/30/1966
13789,Monthly,89 Month,06/24/1975,11/24/1982
13783,Monthly,51 Month,11/26/1985,02/26/1990
13780,Daily,14 Day,03/22/1987,04/05/1987
13782,Daily,10 Day,07/16/1981,07/26/1981
13781,Monthly,72 Month,05/17/1978,05/17/1984
23090,Yearly,32 Year,08/11/1977,08/11/2009
23095,Yearly,17 Year,05/14/1987,05/14/2004
23098,Yearly,28 Year,08/10/1977,08/10/2005
23099,Yearly,15 Year,05/19/1978,05/19/1993
23089,Monthly,26 Month,11/21/1979,01/21/1982
13798,One_Off,1 Day,09/24/1970,09/24/1970
13799,Yearly,4 Year,05/16/1990,05/16/1994
13794,Daily,54 Day,03/26/1967,05/19/1967
13795,Yearly,3 Year,03/04/1988,03/04/1991
13793,Monthly,25 Month,07/13/1967,08/13/1969
13791,Daily,52 Day,08/28/1971,10/19/1971
13790,Daily,14 Day,02/23/1968,03/08/1968
23084,Yearly,6 Year,06/04/1980,06/04/1986
23081,One_Off,1 Day,10/09/1970,10/09/1970
23087,Daily,24 Day,05/01/1969,05/25/1969
23088,Daily,40 Day,12/19/1982,01/28/1983
23085,One_Off,1 Day,09/18/1972,09/18/1972
23086,Daily,19 Day,03/16/1983,04/04/1983
13992,One_Off,1 Day,01/07/1986,01/07/1986
13994,Daily,43 Day,01/11/1982,02/23/1982
13996,Daily,7 Day,08/17/1967,08/24/1967
40518,Yearly,5 Year,03/05/1989,03/05/1994
13999,Yearly,8 Year,02/15/1989,02/15/1997
13998,Yearly,24 Year,03/08/1972,03/08/1996
40528,Yearly,19 Year,01/07/1989,01/07/2008
40527,Daily,26 Day,08/01/1971,08/27/1971
40526,One_Off,1 Day,06/25/1988,06/25/1988
40525,Monthly,89 Month,01/25/1979,06/25/1986
40524,One_Off,1 Day,11/06/1983,11/06/1983
40522,One_Off,1 Day,03/05/1990,03/05/1990
13990,One_Off,1 Day,11/17/1989,11/17/1989
13991,Monthly,54 Month,08/24/1990,02/24/1995
13989,One_Off,1 Day,09/08/1984,09/08/1984
13983,Yearly,25 Year,06/07/1973,06/07/1998
13982,One_Off,1 Day,02/08/1974,02/08/1974
13988,Yearly,43 Year,06/07/1967,06/07/2010
40507,Yearly,35 Year,09/07/1970,09/07/2005
13987,Yearly,21 Year,11/18/1986,11/18/2007
13986,Yearly,25 Year,01/09/1971,01/09/1996
13985,Daily,20 Day,11/28/1984,12/18/1984
40516,Yearly,38 Year,05/24/1976,05/24/2014
40511,Monthly,3 Month,10/08/1966,01/08/1967
40513,Daily,10 Day,04/12/1990,04/22/1990
40544,Daily,31 Day,07/07/1972,08/07/1972
40543,Monthly,90 Month,05/19/1987,11/19/1994
40548,Yearly,26 Year,06/05/1976,06/05/2002
40547,Monthly,19 Month,06/17/1983,01/17/1985
40541,Yearly,27 Year,04/14/1967,04/14/1994
40529,Yearly,32 Year,03/24/1979,03/24/2011
40533,One_Off,1 Day,07/09/1980,07/09/1980
40534,One_Off,1 Day,09/24/1986,09/24/1986
13952,Daily,19 Day,09/02/1984,09/21/1984
13953,Monthly,40 Month,03/24/1987,07/24/1990
13957,One_Off,1 Day,12/16/1966,12/16/1966
13958,Yearly,17 Year,09/25/1967,09/25/1984
13959,Yearly,11 Year,09/07/1972,09/07/1983
40563,Yearly,6 Year,01/03/1990,01/03/1996
40564,Monthly,74 Month,10/05/1978,12/05/1984
40561,Yearly,19 Year,04/28/1982,04/28/2001
40562,One_Off,1 Day,12/10/1981,12/10/1981
40560,Monthly,31 Month,07/04/1978,02/04/1981
40569,One_Off,1 Day,11/22/1970,11/22/1970
40568,One_Off,1 Day,11/09/1979,11/09/1979
40565,Monthly,57 Month,10/19/1970,07/19/1975
40566,One_Off,1 Day,10/20/1974,10/20/1974
13943,Monthly,21 Month,08/08/1985,05/08/1987
13944,Monthly,57 Month,07/10/1973,04/10/1978
13947,Monthly,26 Month,08/23/1968,10/23/1970
13948,One_Off,1 Day,09/08/1971,09/08/1971
13945,One_Off,1 Day,07/18/1985,07/18/1985
40550,Daily,40 Day,06/16/1975,07/26/1975
40551,One_Off,1 Day,09/27/1980,09/27/1980
40552,Monthly,61 Month,08/24/1983,09/24/1988
40558,Yearly,9 Year,01/15/1968,01/15/1977
40559,Daily,3 Day,09/24/1985,09/27/1985
40554,Monthly,48 Month,06/12/1977,06/12/1981
40555,Daily,10 Day,04/14/1989,04/24/1989
40556,Yearly,26 Year,11/21/1976,11/21/2002
40557,Daily,21 Day,02/21/1986,03/14/1986
13977,Yearly,7 Year,01/17/1984,01/17/1991
13970,One_Off,1 Day,10/04/1975,10/04/1975
13971,Daily,50 Day,05/04/1981,06/23/1981
13972,Yearly,25 Year,10/01/1976,10/01/2001
13979,One_Off,1 Day,09/16/1970,09/16/1970
40581,One_Off,1 Day,10/14/1969,10/14/1969
40580,Yearly,21 Year,09/18/1970,09/18/1991
40583,Monthly,55 Month,02/20/1981,09/20/1985
40584,Yearly,25 Year,07/21/1975,07/21/2000
13966,Monthly,41 Month,01/04/1990,06/04/1993
13969,Yearly,5 Year,01/20/1977,01/20/1982
40571,Monthly,7 Month,09/16/1977,04/16/1978
40573,Daily,14 Day,11/16/1970,11/30/1970
40574,Monthly,78 Month,08/01/1978,02/01/1985
40575,Daily,22 Day,06/22/1969,07/14/1969
40577,One_Off,1 Day,06/12/1968,06/12/1968
23440,Yearly,20 Year,09/25/1969,09/25/1989
13915,One_Off,1 Day,06/09/1971,06/09/1971
23447,Monthly,69 Month,05/20/1981,02/20/1987
23448,One_Off,1 Day,11/19/1971,11/19/1971
23446,Yearly,22 Year,09/09/1978,09/09/2000
23443,Monthly,53 Month,07/16/1982,12/16/1986
23441,Daily,54 Day,07/07/1989,08/30/1989
13917,One_Off,1 Day,09/19/1978,09/19/1978
13916,Monthly,17 Month,06/23/1968,11/23/1969
23451,Daily,48 Day,07/07/1989,08/24/1989
23458,Monthly,61 Month,11/10/1988,12/10/1993
13906,One_Off,1 Day,12/27/1971,12/27/1971
23452,Monthly,88 Month,03/10/1980,07/10/1987
23454,Monthly,50 Month,09/19/1979,11/19/1983
23455,Monthly,77 Month,04/13/1988,09/13/1994
13900,Yearly,33 Year,10/27/1980,10/27/2013
13939,One_Off,1 Day,11/12/1974,11/12/1974
13938,Monthly,45 Month,09/18/1976,06/18/1980
23420,Monthly,55 Month,03/24/1974,10/24/1978
23423,Monthly,44 Month,06/12/1979,02/12/1983
13934,Yearly,6 Year,07/16/1979,07/16/1985
23429,Daily,5 Day,09/25/1984,09/30/1984
13931,Daily,52 Day,04/14/1986,06/05/1986
13930,One_Off,1 Day,03/23/1967,03/23/1967
38392,Daily,35 Day,04/10/1966,05/15/1966
38391,One_Off,1 Day,12/17/1984,12/17/1984
38390,Daily,42 Day,12/08/1981,01/19/1982
38394,Daily,43 Day,01/27/1970,03/11/1970
38393,Monthly,78 Month,10/14/1989,04/14/1996
38399,Yearly,4 Year,08/17/1967,08/17/1971
38397,Monthly,38 Month,03/20/1987,05/20/1990
13928,Monthly,5 Month,01/12/1990,06/12/1990
23431,Monthly,81 Month,12/11/1972,09/11/1979
23433,Monthly,52 Month,09/25/1981,01/25/1986
23434,One_Off,1 Day,01/02/1976,01/02/1976
13924,Daily,5 Day,01/27/1967,02/01/1967
13925,Monthly,9 Month,12/19/1988,09/19/1989
23437,One_Off,1 Day,12/10/1986,12/10/1986
23438,Monthly,75 Month,12/12/1986,03/12/1993
23439,Yearly,19 Year,11/03/1989,11/03/2008
13922,One_Off,1 Day,03/01/1978,03/01/1978
23409,Daily,42 Day,08/12/1973,09/23/1973
23408,Daily,11 Day,10/19/1990,10/30/1990
23404,One_Off,1 Day,09/19/1974,09/19/1974
23401,Yearly,13 Year,02/04/1988,02/04/2001
23416,One_Off,1 Day,03/28/1966,03/28/1966
23419,Monthly,53 Month,08/13/1980,01/13/1985
23415,Yearly,11 Year,09/27/1969,09/27/1980
23414,Yearly,29 Year,08/12/1975,08/12/2004
23411,One_Off,1 Day,06/28/1979,06/28/1979
40503,One_Off,1 Day,11/25/1967,11/25/1967
40506,One_Off,1 Day,08/20/1968,08/20/1968
38338,Yearly,34 Year,12/18/1966,12/18/2000
38339,Yearly,25 Year,12/26/1986,12/26/2011
38330,One_Off,1 Day,04/28/1974,04/28/1974
38331,Yearly,31 Year,11/23/1969,11/23/2000
38334,Yearly,39 Year,08/16/1971,08/16/2010
38333,Monthly,50 Month,06/14/1979,08/14/1983
38346,Yearly,9 Year,03/23/1970,03/23/1979
38347,Daily,45 Day,05/08/1980,06/22/1980
38341,Monthly,43 Month,03/14/1981,10/14/1984
38343,Yearly,23 Year,12/02/1971,12/02/1994
38342,Daily,23 Day,11/15/1969,12/08/1969
38317,Monthly,4 Month,07/17/1966,11/17/1966
38313,Yearly,11 Year,04/25/1982,04/25/1993
38314,Yearly,6 Year,07/19/1979,07/19/1985
38316,Monthly,38 Month,12/09/1990,02/09/1994
23395,Daily,41 Day,01/07/1971,02/17/1971
23394,Monthly,9 Month,10/28/1980,07/28/1981
38311,Daily,23 Day,07/24/1980,08/16/1980
23392,Daily,34 Day,07/26/1990,08/29/1990
23391,Daily,10 Day,01/19/1975,01/29/1975
38329,Monthly,48 Month,07/21/1972,07/21/1976
23386,Monthly,68 Month,05/03/1986,01/03/1992
38327,Monthly,33 Month,05/27/1974,02/27/1977
23388,Daily,22 Day,12/02/1990,12/24/1990
23389,Yearly,18 Year,06/07/1984,06/07/2002
23383,Yearly,36 Year,09/20/1976,09/20/2012
38322,One_Off,1 Day,03/16/1976,03/16/1976
38321,Monthly,30 Month,01/23/1971,07/23/1973
23384,Daily,34 Day,06/22/1973,07/26/1973
23380,Monthly,80 Month,02/17/1987,10/17/1993
23378,One_Off,1 Day,05/20/1985,05/20/1985
38379,Monthly,67 Month,10/06/1975,05/06/1981
23379,Yearly,7 Year,10/27/1988,10/27/1995
23370,Monthly,27 Month,02/12/1976,05/12/1978
38374,Yearly,19 Year,07/01/1971,07/01/1990
23373,Monthly,16 Month,06/02/1969,10/02/1970
38376,Daily,44 Day,09/02/1990,10/16/1990
23374,Monthly,86 Month,03/09/1977,05/09/1984
23364,Daily,14 Day,08/08/1975,08/22/1975
23367,One_Off,1 Day,12/24/1989,12/24/1989
23369,Monthly,72 Month,04/26/1990,04/26/1996
23368,Yearly,40 Year,05/02/1968,05/02/2008
38382,One_Off,1 Day,01/04/1983,01/04/1983
23360,One_Off,1 Day,04/11/1974,04/11/1974
23361,Monthly,48 Month,06/25/1967,06/25/1971
38389,Monthly,74 Month,09/24/1987,11/24/1993
23362,Monthly,38 Month,07/20/1974,09/20/1977
38386,One_Off,1 Day,10/01/1985,10/01/1985
23363,Monthly,32 Month,09/15/1972,05/15/1975
38381,One_Off,1 Day,04/24/1990,04/24/1990
23359,One_Off,1 Day,07/14/1984,07/14/1984
23358,One_Off,1 Day,11/05/1975,11/05/1975
23356,Daily,26 Day,11/23/1983,12/19/1983
23354,Daily,50 Day,11/16/1968,01/05/1969
38359,Monthly,24 Month,09/13/1969,09/13/1971
38353,Yearly,21 Year,05/15/1989,05/15/2010
38354,One_Off,1 Day,12/14/1973,12/14/1973
23350,Monthly,11 Month,06/07/1980,05/07/1981
38352,Monthly,3 Month,02/27/1971,05/27/1971
23347,Yearly,17 Year,11/21/1971,11/21/1988
23342,Monthly,54 Month,12/17/1968,06/17/1973
23345,One_Off,1 Day,04/15/1988,04/15/1988
38368,Monthly,50 Month,11/27/1975,01/27/1980
23344,Monthly,83 Month,07/13/1985,06/13/1992
38366,Monthly,54 Month,12/14/1977,06/14/1982
38367,Monthly,71 Month,07/24/1981,06/24/1987
38365,One_Off,1 Day,02/05/1975,02/05/1975
38363,Monthly,17 Month,10/02/1973,03/02/1975
38360,Daily,20 Day,10/16/1985,11/05/1985
40599,Monthly,10 Month,06/01/1983,04/01/1984
40593,Daily,18 Day,03/12/1984,03/30/1984
40592,Yearly,15 Year,04/17/1989,04/17/2004
40595,Yearly,21 Year,12/20/1987,12/20/2008
38304,Yearly,12 Year,04/27/1972,04/27/1984
38307,Yearly,12 Year,03/14/1976,03/14/1988
40420,One_Off,1 Day,08/20/1973,08/20/1973
40429,Yearly,14 Year,06/21/1975,06/21/1989
40428,Yearly,4 Year,04/03/1977,04/03/1981
40427,One_Off,1 Day,04/17/1973,04/17/1973
40426,Yearly,28 Year,05/09/1981,05/09/2009
40408,Daily,42 Day,01/20/1971,03/03/1971
40412,Monthly,48 Month,12/14/1988,12/14/1992
40414,One_Off,1 Day,04/03/1981,04/03/1981
40416,Yearly,10 Year,10/15/1970,10/15/1980
40418,Daily,26 Day,03/20/1989,04/15/1989
40407,One_Off,1 Day,07/01/1974,07/01/1974
40404,Daily,31 Day,03/24/1985,04/24/1985
40402,Yearly,25 Year,04/17/1982,04/17/2007
40401,Daily,40 Day,06/25/1982,08/04/1982
40468,Yearly,18 Year,07/15/1986,07/15/2004
40469,One_Off,1 Day,06/04/1971,06/04/1971
40466,Monthly,85 Month,06/11/1977,07/11/1984
40460,Monthly,52 Month,12/01/1969,04/01/1974
40464,Monthly,85 Month,05/23/1981,06/23/1988
40465,Monthly,54 Month,01/04/1985,07/04/1989
40455,Monthly,49 Month,12/06/1981,01/06/1986
40456,Monthly,49 Month,04/14/1981,05/14/1985
40457,Monthly,88 Month,04/20/1977,08/20/1984
40450,Yearly,14 Year,01/20/1985,01/20/1999
40451,Yearly,27 Year,11/17/1976,11/17/2003
40453,Monthly,48 Month,05/28/1982,05/28/1986
40454,Monthly,55 Month,05/07/1972,12/07/1976
40449,Monthly,53 Month,09/20/1971,02/20/1976
40446,One_Off,1 Day,09/18/1967,09/18/1967
40447,Monthly,59 Month,05/06/1973,04/06/1978
40444,One_Off,1 Day,07/27/1986,07/27/1986
40445,Yearly,8 Year,04/26/1972,04/26/1980
40442,Daily,55 Day,06/04/1985,07/29/1985
40441,One_Off,1 Day,03/09/1984,03/09/1984
40437,One_Off,1 Day,09/23/1984,09/23/1984
40438,Yearly,15 Year,09/16/1983,09/16/1998
40433,One_Off,1 Day,09/25/1981,09/25/1981
40434,Yearly,25 Year,06/21/1977,06/21/2002
40436,Yearly,15 Year,06/05/1986,06/05/2001
40431,Yearly,21 Year,08/06/1980,08/06/2001
23307,Monthly,40 Month,07/06/1988,11/06/1991
23300,Monthly,36 Month,09/01/1969,09/01/1972
23301,Daily,40 Day,04/06/1983,05/16/1983
23304,Monthly,13 Month,04/17/1982,05/17/1983
23318,Yearly,9 Year,04/25/1981,04/25/1990
23310,Yearly,7 Year,12/19/1990,12/19/1997
23311,Monthly,77 Month,05/23/1984,10/23/1990
23314,Monthly,71 Month,07/16/1970,06/16/1976
23328,Daily,8 Day,09/26/1976,10/04/1976
23327,One_Off,1 Day,10/04/1967,10/04/1967
23320,Monthly,76 Month,01/10/1971,05/10/1977
23330,Yearly,9 Year,03/09/1982,03/09/1991
23339,Monthly,4 Month,04/26/1987,08/26/1987
23336,Monthly,7 Month,12/23/1969,07/23/1970
23337,Daily,48 Day,04/21/1967,06/08/1967
23338,Yearly,5 Year,08/14/1984,08/14/1989
23333,Yearly,14 Year,12/12/1977,12/12/1991
23334,Monthly,36 Month,03/09/1980,03/09/1983
34107,Yearly,29 Year,07/24/1971,07/24/2000
34104,Monthly,59 Month,03/25/1968,02/25/1973
34103,One_Off,1 Day,10/13/1974,10/13/1974
34102,Yearly,39 Year,07/01/1973,07/01/2012
34101,Monthly,79 Month,01/04/1974,08/04/1980
38438,Yearly,38 Year,05/07/1972,05/07/2010
34005,Monthly,86 Month,11/11/1966,01/11/1974
38439,One_Off,1 Day,07/13/1987,07/13/1987
34007,One_Off,1 Day,03/04/1989,03/04/1989
34008,Daily,27 Day,07/11/1987,08/07/1987
23278,Daily,17 Day,04/22/1986,05/09/1986
23279,Daily,13 Day,10/10/1969,10/23/1969
34003,Monthly,54 Month,06/12/1972,12/12/1976
38436,Daily,48 Day,02/26/1981,04/15/1981
38437,Daily,21 Day,04/26/1973,05/17/1973
23277,Daily,10 Day,05/04/1982,05/14/1982
23275,One_Off,1 Day,08/12/1972,08/12/1972
38431,Daily,48 Day,03/21/1987,05/08/1987
23273,Monthly,7 Month,10/01/1973,05/01/1974
38433,Monthly,8 Month,02/27/1967,10/27/1967
34000,One_Off,1 Day,10/06/1981,10/06/1981
23272,One_Off,1 Day,07/24/1988,07/24/1988
38432,Monthly,7 Month,11/21/1975,06/21/1976
23271,Monthly,44 Month,10/24/1975,06/24/1979
38449,Daily,29 Day,01/25/1983,02/23/1983
23267,Yearly,17 Year,08/11/1969,08/11/1986
23262,Daily,51 Day,12/20/1990,02/09/1991
38444,Daily,33 Day,11/25/1969,12/28/1969
23261,Monthly,47 Month,11/11/1989,10/11/1993
38442,Monthly,68 Month,07/06/1973,03/06/1979
23264,Monthly,89 Month,04/12/1979,09/12/1986
38441,One_Off,1 Day,01/23/1969,01/23/1969
23263,Yearly,18 Year,09/27/1986,09/27/2004
34023,Monthly,30 Month,03/22/1977,09/22/1979
38458,Monthly,76 Month,08/11/1969,12/11/1975
34025,One_Off,1 Day,07/09/1979,07/09/1979
23299,Daily,13 Day,11/02/1990,11/15/1990
34026,Yearly,14 Year,11/15/1973,11/15/1987
34029,Daily,37 Day,11/19/1967,12/26/1967
23293,Monthly,38 Month,07/15/1967,09/15/1970
38451,One_Off,1 Day,08/28/1977,08/28/1977
38450,Daily,10 Day,07/13/1967,07/23/1967
23290,One_Off,1 Day,03/24/1981,03/24/1981
23297,One_Off,1 Day,11/03/1989,11/03/1989
34020,One_Off,1 Day,07/25/1977,07/25/1977
38452,One_Off,1 Day,05/03/1983,05/03/1983
38455,Yearly,30 Year,09/21/1966,09/21/1996
34022,Daily,30 Day,12/15/1970,01/14/1971
38469,Monthly,22 Month,05/20/1984,03/20/1986
23288,Yearly,42 Year,11/13/1970,11/13/2012
34015,Monthly,34 Month,05/11/1977,03/11/1980
38467,Yearly,13 Year,08/10/1970,08/10/1983
34013,One_Off,1 Day,02/22/1975,02/22/1975
38468,Daily,41 Day,01/25/1980,03/06/1980
34019,Yearly,45 Year,05/27/1968,05/27/2013
38462,Daily,10 Day,05/19/1990,05/29/1990
23280,Yearly,3 Year,11/15/1981,11/15/1984
38460,Yearly,20 Year,07/22/1990,07/22/2010
23281,Monthly,6 Month,10/02/1976,04/02/1977
38466,Yearly,4 Year,06/15/1970,06/15/1974
23284,Monthly,25 Month,05/20/1980,06/20/1982
34011,One_Off,1 Day,03/02/1986,03/02/1986
34010,Daily,35 Day,12/19/1975,01/23/1976
38464,Monthly,76 Month,05/19/1988,09/19/1994
23285,Daily,40 Day,04/07/1987,05/17/1987
23238,Yearly,31 Year,12/07/1975,12/07/2006
34049,Daily,20 Day,11/18/1979,12/08/1979
23237,One_Off,1 Day,01/24/1982,01/24/1982
23236,Daily,30 Day,07/07/1966,08/06/1966
23235,Monthly,84 Month,09/15/1973,09/15/1980
34046,Daily,27 Day,08/03/1970,08/30/1970
23234,One_Off,1 Day,03/11/1985,03/11/1985
23233,Monthly,63 Month,07/02/1986,10/02/1991
38474,Yearly,32 Year,08/10/1979,08/10/2011
34041,Yearly,14 Year,10/28/1985,10/28/1999
34042,One_Off,1 Day,05/05/1978,05/05/1978
34044,Monthly,84 Month,12/21/1978,12/21/1985
38477,Yearly,27 Year,09/16/1987,09/16/2014
38471,Daily,34 Day,04/02/1971,05/06/1971
38473,Daily,26 Day,02/17/1979,03/15/1979
23226,Yearly,31 Year,05/17/1968,05/17/1999
23228,One_Off,1 Day,02/02/1982,02/02/1982
23227,Yearly,23 Year,02/11/1976,02/11/1999
34038,Monthly,22 Month,08/04/1967,06/04/1969
23222,Monthly,32 Month,05/25/1980,01/25/1983
34036,Yearly,3 Year,12/15/1971,12/15/1974
23221,Monthly,62 Month,06/01/1977,08/01/1982
23224,Yearly,30 Year,01/13/1966,01/13/1996
34035,Daily,11 Day,11/18/1977,11/29/1977
34034,Monthly,28 Month,07/18/1970,11/18/1972
23223,Yearly,28 Year,08/15/1970,08/15/1998
34033,Yearly,32 Year,06/03/1968,06/03/2000
34030,Daily,50 Day,05/22/1989,07/11/1989
38485,Yearly,12 Year,02/28/1973,02/28/1985
23220,Monthly,90 Month,08/18/1974,02/18/1982
34031,Monthly,22 Month,09/13/1968,07/13/1970
38486,Daily,36 Day,05/25/1971,06/30/1971
38483,Daily,53 Day,06/28/1970,08/20/1970
38481,Monthly,46 Month,07/03/1966,05/03/1970
23257,Monthly,29 Month,10/25/1981,03/25/1984
34067,Monthly,25 Month,09/15/1980,10/15/1982
34069,Yearly,16 Year,11/08/1967,11/08/1983
23259,Monthly,45 Month,04/18/1975,01/18/1979
38490,Yearly,29 Year,07/11/1975,07/11/2004
38491,Yearly,31 Year,02/25/1976,02/25/2007
38492,Daily,10 Day,05/24/1967,06/03/1967
38493,Daily,48 Day,05/08/1990,06/25/1990
34061,Monthly,59 Month,06/10/1973,05/10/1978
38494,Monthly,17 Month,09/05/1979,02/05/1981
34062,Yearly,4 Year,06/17/1989,06/17/1993
38496,Yearly,22 Year,07/05/1975,07/05/1997
34065,One_Off,1 Day,12/24/1978,12/24/1978
38498,One_Off,1 Day,03/13/1986,03/13/1986
23251,One_Off,1 Day,03/04/1975,03/04/1975
38499,Yearly,11 Year,12/16/1974,12/16/1985
34058,Monthly,67 Month,08/01/1968,03/01/1974
23243,Monthly,41 Month,03/04/1979,08/04/1982
34057,Monthly,86 Month,01/22/1990,03/22/1997
23246,Monthly,22 Month,08/13/1975,06/13/1977
23245,Monthly,64 Month,04/14/1981,08/14/1986
23248,Daily,45 Day,04/21/1966,06/05/1966
34051,One_Off,1 Day,09/14/1972,09/14/1972
23240,Yearly,26 Year,02/03/1966,02/03/1992
34055,Yearly,13 Year,11/11/1982,11/11/1995
23242,One_Off,1 Day,12/04/1981,12/04/1981
34088,Daily,45 Day,08/11/1989,09/25/1989
40497,Monthly,90 Month,04/09/1978,10/09/1985
34087,One_Off,1 Day,09/22/1982,09/22/1982
34085,Yearly,20 Year,12/05/1977,12/05/1997
40494,Monthly,78 Month,10/12/1976,04/12/1983
34084,Monthly,64 Month,10/04/1975,02/04/1981
34082,Monthly,53 Month,03/28/1986,08/28/1990
34075,Daily,48 Day,08/10/1968,09/27/1968
34074,Daily,35 Day,04/04/1989,05/09/1989
34077,Daily,54 Day,06/08/1983,08/01/1983
34070,Monthly,81 Month,01/17/1990,10/17/1996
34072,One_Off,1 Day,07/01/1974,07/01/1974
34078,Yearly,14 Year,06/04/1977,06/04/1991
34079,Yearly,18 Year,06/16/1971,06/16/1989
40472,One_Off,1 Day,03/28/1973,03/28/1973
40471,Yearly,7 Year,08/12/1988,08/12/1995
40474,Daily,7 Day,10/08/1976,10/15/1976
40479,Yearly,13 Year,04/22/1968,04/22/1981
40478,Yearly,24 Year,07/03/1974,07/03/1998
40480,One_Off,1 Day,04/04/1971,04/04/1971
